order_id,user_id,restaurant_id,order_date,order_amount,name,city,membership,restaurant_name,cuisine,rating,order_month,order_year,order_day,order_value_band,user_order_count,loyalty_group
5410,1166,127,2023-09-01,640.68,User_1166,Bangalore,Regular,Restaurant_127,Chinese,5.0,9,2023,Friday,High Spend,7,Loyal User
5411,2371,443,2023-02-07,1056.97,User_2371,Pune,Gold,Restaurant_443,Mexican,3.4,2,2023,Tuesday,Premium Spend,3,Returning User
5412,2988,60,2023-06-29,946.89,User_2988,Pune,Gold,Restaurant_60,Mexican,3.6,6,2023,Thursday,High Spend,4,Returning User
5413,982,162,2023-06-10,299.56,User_982,Hyderabad,Regular,Restaurant_162,Italian,3.3,6,2023,Saturday,Mid Spend,5,Returning User
5414,1014,432,2023-03-07,213.72,User_1014,Pune,Gold,Restaurant_432,Mexican,5.0,3,2023,Tuesday,Mid Spend,3,Returning User
5415,95,82,2023-02-12,1160.9,User_95,Bangalore,Gold,Restaurant_82,Chinese,3.3,2,2023,Sunday,Premium Spend,4,Returning User
5416,286,469,2023-11-05,470.62,User_286,Pune,Gold,Restaurant_469,Italian,3.3,11,2023,Sunday,Mid Spend,4,Returning User
5417,992,498,2023-08-28,135.5,User_992,Bangalore,Gold,Restaurant_498,Chinese,3.9,8,2023,Monday,Low Spend,3,Returning User
5418,2705,4,2023-07-16,375.98,User_2705,Pune,Regular,Restaurant_4,Chinese,4.1,7,2023,Sunday,Mid Spend,4,Returning User
5419,2700,407,2023-11-12,824.91,User_2700,Chennai,Gold,Restaurant_407,Mexican,4.6,11,2023,Sunday,High Spend,3,Returning User
5420,1527,74,2023-05-04,1367.76,User_1527,Chennai,Regular,Restaurant_74,Chinese,4.3,5,2023,Thursday,Premium Spend,1,New User
5421,534,431,2023-02-17,1163.82,User_534,Bangalore,Gold,Restaurant_431,Mexican,4.6,2,2023,Friday,Premium Spend,5,Returning User
5422,1429,291,2023-01-30,100.93,User_1429,Chennai,Gold,Restaurant_291,Mexican,4.3,1,2023,Monday,Low Spend,4,Returning User
5423,2589,176,2023-12-05,842.7,User_2589,Bangalore,Gold,Restaurant_176,Italian,4.0,12,2023,Tuesday,High Spend,6,Loyal User
5424,501,133,2023-02-22,1265.65,User_501,Bangalore,Gold,Restaurant_133,Italian,4.5,2,2023,Wednesday,Premium Spend,3,Returning User
5425,950,359,2023-10-10,963.61,User_950,Chennai,Regular,Restaurant_359,Mexican,4.8,10,2023,Tuesday,High Spend,6,Loyal User
5426,1645,92,2023-10-04,1355.54,User_1645,Hyderabad,Gold,Restaurant_92,Mexican,4.9,10,2023,Wednesday,Premium Spend,1,New User
5427,458,13,2023-04-29,505.73,User_458,Bangalore,Regular,Restaurant_13,Indian,4.6,4,2023,Saturday,High Spend,2,New User
5428,2083,12,2023-09-09,250.17,User_2083,Hyderabad,Regular,Restaurant_12,Mexican,3.4,9,2023,Saturday,Mid Spend,3,Returning User
5429,635,437,2023-10-10,483.57,User_635,Pune,Regular,Restaurant_437,Indian,3.3,10,2023,Tuesday,Mid Spend,5,Returning User
5430,199,256,2023-08-25,110.92,User_199,Pune,Gold,Restaurant_256,Italian,3.1,8,2023,Friday,Low Spend,6,Loyal User
5431,1643,200,2023-10-12,1143.58,User_1643,Chennai,Regular,Restaurant_200,Chinese,3.9,10,2023,Thursday,Premium Spend,6,Loyal User
5432,915,220,2023-02-06,310.57,User_915,Hyderabad,Gold,Restaurant_220,Mexican,3.2,2,2023,Monday,Mid Spend,3,Returning User
5433,1186,490,2023-01-14,207.64,User_1186,Hyderabad,Regular,Restaurant_490,Italian,3.7,1,2023,Saturday,Mid Spend,3,Returning User
5434,1260,330,2023-02-24,548.07,User_1260,Pune,Gold,Restaurant_330,Italian,3.9,2,2023,Friday,High Spend,1,New User
5435,1939,54,2023-08-18,225.42,User_1939,Bangalore,Gold,Restaurant_54,Italian,4.9,8,2023,Friday,Mid Spend,3,Returning User
5436,2086,184,2023-02-06,662.78,User_2086,Pune,Regular,Restaurant_184,Mexican,3.5,2,2023,Monday,High Spend,3,Returning User
5437,402,253,2023-10-20,1078.76,User_402,Hyderabad,Regular,Restaurant_253,Italian,4.6,10,2023,Friday,Premium Spend,4,Returning User
5438,1043,217,2023-07-23,1490.89,User_1043,Pune,Gold,Restaurant_217,Indian,4.8,7,2023,Sunday,Premium Spend,3,Returning User
5439,2425,414,2023-05-20,456.82,User_2425,Chennai,Gold,Restaurant_414,Chinese,4.7,5,2023,Saturday,Mid Spend,4,Returning User
5440,930,492,2023-07-18,961.03,User_930,Bangalore,Regular,Restaurant_492,Italian,4.0,7,2023,Tuesday,High Spend,5,Returning User
5441,774,438,2023-10-12,934.53,User_774,Bangalore,Gold,Restaurant_438,Italian,3.2,10,2023,Thursday,High Spend,6,Loyal User
5442,211,417,2023-12-25,1324.6,User_211,Bangalore,Regular,Restaurant_417,Mexican,3.0,12,2023,Monday,Premium Spend,6,Loyal User
5443,155,408,2023-04-07,107.21,User_155,Pune,Gold,Restaurant_408,Mexican,3.0,4,2023,Friday,Low Spend,3,Returning User
5444,312,348,2023-03-26,711.15,User_312,Hyderabad,Gold,Restaurant_348,Italian,3.0,3,2023,Sunday,High Spend,5,Returning User
5445,2651,437,2023-06-29,1310.37,User_2651,Pune,Gold,Restaurant_437,Indian,3.3,6,2023,Thursday,Premium Spend,10,Loyal User
5446,535,497,2023-01-23,1107.3,User_535,Pune,Gold,Restaurant_497,Mexican,4.4,1,2023,Monday,Premium Spend,4,Returning User
5447,1239,115,2023-09-08,780.14,User_1239,Bangalore,Regular,Restaurant_115,Chinese,3.3,9,2023,Friday,High Spend,6,Loyal User
5448,1841,106,2023-11-27,776.37,User_1841,Chennai,Regular,Restaurant_106,Indian,4.8,11,2023,Monday,High Spend,10,Loyal User
5449,2842,459,2023-11-19,1126.72,User_2842,Chennai,Gold,Restaurant_459,Italian,4.6,11,2023,Sunday,Premium Spend,3,Returning User
5450,933,324,2023-10-09,753.13,User_933,Hyderabad,Regular,Restaurant_324,Mexican,4.5,10,2023,Monday,High Spend,8,Loyal User
5451,154,214,2023-11-14,755.28,User_154,Hyderabad,Regular,Restaurant_214,Chinese,3.4,11,2023,Tuesday,High Spend,2,New User
5452,973,262,2023-01-20,1001.99,User_973,Hyderabad,Regular,Restaurant_262,Chinese,4.9,1,2023,Friday,Premium Spend,6,Loyal User
5453,973,101,2023-10-24,1119.71,User_973,Hyderabad,Regular,Restaurant_101,Mexican,3.9,10,2023,Tuesday,Premium Spend,6,Loyal User
5454,871,230,2023-10-12,1007.21,User_871,Chennai,Gold,Restaurant_230,Chinese,3.6,10,2023,Thursday,Premium Spend,5,Returning User
5455,1219,174,2023-08-07,708.29,User_1219,Bangalore,Regular,Restaurant_174,Mexican,3.1,8,2023,Monday,High Spend,3,Returning User
5456,2633,86,2023-01-20,351.71,User_2633,Hyderabad,Gold,Restaurant_86,Indian,4.2,1,2023,Friday,Mid Spend,5,Returning User
5457,2223,352,2023-07-23,1310.31,User_2223,Chennai,Regular,Restaurant_352,Italian,4.7,7,2023,Sunday,Premium Spend,2,New User
5458,1774,94,2023-09-02,1017.8,User_1774,Bangalore,Regular,Restaurant_94,Chinese,4.5,9,2023,Saturday,Premium Spend,7,Loyal User
5459,1313,364,2023-10-08,251.91,User_1313,Bangalore,Regular,Restaurant_364,Mexican,3.4,10,2023,Sunday,Mid Spend,6,Loyal User
5460,2908,203,2023-05-07,1424.34,User_2908,Pune,Gold,Restaurant_203,Chinese,3.8,5,2023,Sunday,Premium Spend,8,Loyal User
5461,2122,321,2023-08-22,322.4,User_2122,Pune,Regular,Restaurant_321,Chinese,4.7,8,2023,Tuesday,Mid Spend,6,Loyal User
5462,2237,369,2023-03-30,930.94,User_2237,Chennai,Gold,Restaurant_369,Italian,3.0,3,2023,Thursday,High Spend,4,Returning User
5463,1779,148,2023-03-25,1366.88,User_1779,Chennai,Regular,Restaurant_148,Italian,3.2,3,2023,Saturday,Premium Spend,7,Loyal User
5464,1081,170,2023-01-22,1233.77,User_1081,Hyderabad,Gold,Restaurant_170,Mexican,4.4,1,2023,Sunday,Premium Spend,9,Loyal User
5465,575,177,2023-09-19,1084.83,User_575,Bangalore,Gold,Restaurant_177,Indian,3.9,9,2023,Tuesday,Premium Spend,5,Returning User
5466,252,349,2023-10-14,237.05,User_252,Pune,Regular,Restaurant_349,Indian,4.5,10,2023,Saturday,Mid Spend,5,Returning User
5467,743,156,2023-02-27,499.31,User_743,Bangalore,Gold,Restaurant_156,Italian,3.8,2,2023,Monday,Mid Spend,2,New User
5468,329,60,2023-11-01,1124.59,User_329,Hyderabad,Regular,Restaurant_60,Mexican,3.6,11,2023,Wednesday,Premium Spend,8,Loyal User
5469,2366,214,2023-09-25,727.08,User_2366,Bangalore,Regular,Restaurant_214,Chinese,3.4,9,2023,Monday,High Spend,3,Returning User
5470,1583,187,2023-06-10,569.3,User_1583,Hyderabad,Gold,Restaurant_187,Chinese,3.8,6,2023,Saturday,High Spend,4,Returning User
5471,374,80,2023-03-01,882.66,User_374,Hyderabad,Regular,Restaurant_80,Italian,3.9,3,2023,Wednesday,High Spend,7,Loyal User
5472,1462,481,2023-12-24,331.26,User_1462,Hyderabad,Regular,Restaurant_481,Indian,4.2,12,2023,Sunday,Mid Spend,1,New User
5473,373,112,2023-10-28,185.06,User_373,Hyderabad,Regular,Restaurant_112,Chinese,3.2,10,2023,Saturday,Low Spend,4,Returning User
5474,89,295,2023-10-14,844.33,User_89,Chennai,Regular,Restaurant_295,Chinese,3.1,10,2023,Saturday,High Spend,4,Returning User
5475,2297,433,2023-08-16,491.82,User_2297,Bangalore,Gold,Restaurant_433,Italian,3.2,8,2023,Wednesday,Mid Spend,6,Loyal User
5476,457,281,2023-05-31,716.27,User_457,Chennai,Regular,Restaurant_281,Italian,3.8,5,2023,Wednesday,High Spend,5,Returning User
5477,2462,170,2023-06-21,965.14,User_2462,Chennai,Gold,Restaurant_170,Mexican,4.4,6,2023,Wednesday,High Spend,7,Loyal User
5478,279,252,2023-11-10,340.34,User_279,Pune,Gold,Restaurant_252,Indian,3.7,11,2023,Friday,Mid Spend,4,Returning User
5479,679,91,2023-09-30,905.37,User_679,Chennai,Regular,Restaurant_91,Italian,4.8,9,2023,Saturday,High Spend,3,Returning User
5480,1970,21,2023-12-31,438.31,User_1970,Bangalore,Regular,Restaurant_21,Indian,3.5,12,2023,Sunday,Mid Spend,5,Returning User
5481,49,387,2023-05-28,153.43,User_49,Chennai,Regular,Restaurant_387,Mexican,3.8,5,2023,Sunday,Low Spend,3,Returning User
5482,625,137,2023-05-14,1005.21,User_625,Bangalore,Gold,Restaurant_137,Indian,3.2,5,2023,Sunday,Premium Spend,1,New User
5483,1294,184,2023-01-01,821.02,User_1294,Chennai,Regular,Restaurant_184,Mexican,3.5,1,2023,Sunday,High Spend,3,Returning User
5484,1153,95,2023-06-15,520.91,User_1153,Hyderabad,Gold,Restaurant_95,Indian,3.7,6,2023,Thursday,High Spend,7,Loyal User
5485,2899,107,2023-02-07,936.22,User_2899,Bangalore,Regular,Restaurant_107,Mexican,4.0,2,2023,Tuesday,High Spend,8,Loyal User
5486,574,442,2023-07-18,346.38,User_574,Chennai,Regular,Restaurant_442,Italian,3.7,7,2023,Tuesday,Mid Spend,4,Returning User
5487,2915,467,2023-11-07,912.88,User_2915,Chennai,Gold,Restaurant_467,Italian,3.3,11,2023,Tuesday,High Spend,7,Loyal User
5488,2875,435,2023-05-21,830.96,User_2875,Hyderabad,Gold,Restaurant_435,Italian,3.1,5,2023,Sunday,High Spend,3,Returning User
5489,1515,196,2023-07-09,293.07,User_1515,Bangalore,Regular,Restaurant_196,Italian,5.0,7,2023,Sunday,Mid Spend,12,Loyal User
5490,1896,272,2023-02-14,172.75,User_1896,Pune,Regular,Restaurant_272,Indian,4.8,2,2023,Tuesday,Low Spend,2,New User
5491,1220,285,2023-04-23,458.72,User_1220,Hyderabad,Regular,Restaurant_285,Mexican,4.8,4,2023,Sunday,Mid Spend,5,Returning User
5492,326,437,2023-09-02,767.89,User_326,Hyderabad,Regular,Restaurant_437,Indian,3.3,9,2023,Saturday,High Spend,3,Returning User
5493,1490,86,2023-01-06,993.09,User_1490,Hyderabad,Regular,Restaurant_86,Indian,4.2,1,2023,Friday,High Spend,4,Returning User
5494,45,482,2023-02-19,970.1,User_45,Hyderabad,Gold,Restaurant_482,Chinese,4.5,2,2023,Sunday,High Spend,5,Returning User
5495,2390,1,2023-05-10,820.63,User_2390,Hyderabad,Gold,Restaurant_1,Chinese,4.8,5,2023,Wednesday,High Spend,6,Loyal User
5496,1598,367,2023-12-24,1053.37,User_1598,Bangalore,Gold,Restaurant_367,Indian,4.6,12,2023,Sunday,Premium Spend,8,Loyal User
5497,2341,60,2023-10-26,1344.32,User_2341,Bangalore,Regular,Restaurant_60,Mexican,3.6,10,2023,Thursday,Premium Spend,3,Returning User
5498,1207,279,2023-06-08,1194.05,User_1207,Chennai,Regular,Restaurant_279,Italian,4.9,6,2023,Thursday,Premium Spend,3,Returning User
5499,931,389,2023-11-25,125.68,User_931,Pune,Regular,Restaurant_389,Italian,4.9,11,2023,Saturday,Low Spend,5,Returning User
5500,717,478,2023-10-20,204.17,User_717,Chennai,Gold,Restaurant_478,Chinese,3.1,10,2023,Friday,Mid Spend,2,New User
5501,576,125,2023-01-17,466.49,User_576,Pune,Gold,Restaurant_125,Chinese,4.3,1,2023,Tuesday,Mid Spend,7,Loyal User
5502,2883,374,2023-05-05,1262.83,User_2883,Chennai,Regular,Restaurant_374,Mexican,3.6,5,2023,Friday,Premium Spend,5,Returning User
5503,719,203,2023-02-17,276.14,User_719,Chennai,Gold,Restaurant_203,Chinese,3.8,2,2023,Friday,Mid Spend,4,Returning User
5504,98,425,2023-08-14,872.36,User_98,Pune,Regular,Restaurant_425,Chinese,4.2,8,2023,Monday,High Spend,5,Returning User
5505,466,263,2023-08-19,1066.84,User_466,Pune,Regular,Restaurant_263,Indian,4.4,8,2023,Saturday,Premium Spend,5,Returning User
5506,135,346,2023-08-13,1468.34,User_135,Chennai,Regular,Restaurant_346,Indian,4.5,8,2023,Sunday,Premium Spend,4,Returning User
5507,2115,265,2023-12-10,1131.19,User_2115,Pune,Gold,Restaurant_265,Chinese,4.2,12,2023,Sunday,Premium Spend,2,New User
5508,601,58,2023-07-17,1237.19,User_601,Hyderabad,Regular,Restaurant_58,Indian,4.4,7,2023,Monday,Premium Spend,8,Loyal User
5509,2797,451,2023-12-29,1302.28,User_2797,Hyderabad,Gold,Restaurant_451,Chinese,3.7,12,2023,Friday,Premium Spend,7,Loyal User
5510,894,371,2023-02-07,687.24,User_894,Chennai,Regular,Restaurant_371,Chinese,3.1,2,2023,Tuesday,High Spend,5,Returning User
5511,336,406,2023-12-30,732.16,User_336,Hyderabad,Regular,Restaurant_406,Chinese,4.5,12,2023,Saturday,High Spend,2,New User
5512,1091,200,2023-11-23,471.22,User_1091,Pune,Gold,Restaurant_200,Chinese,3.9,11,2023,Thursday,Mid Spend,5,Returning User
5513,786,176,2023-07-08,741.23,User_786,Hyderabad,Gold,Restaurant_176,Italian,4.0,7,2023,Saturday,High Spend,6,Loyal User
5514,1659,403,2023-10-28,426.37,User_1659,Pune,Regular,Restaurant_403,Indian,3.6,10,2023,Saturday,Mid Spend,1,New User
5515,2421,441,2023-08-15,886.14,User_2421,Hyderabad,Gold,Restaurant_441,Indian,3.4,8,2023,Tuesday,High Spend,6,Loyal User
5516,2996,95,2023-08-03,250.75,User_2996,Hyderabad,Gold,Restaurant_95,Indian,3.7,8,2023,Thursday,Mid Spend,3,Returning User
5517,1621,268,2023-03-27,1291.67,User_1621,Hyderabad,Gold,Restaurant_268,Indian,3.8,3,2023,Monday,Premium Spend,2,New User
5518,2532,314,2023-11-25,462.33,User_2532,Hyderabad,Gold,Restaurant_314,Indian,4.1,11,2023,Saturday,Mid Spend,3,Returning User
5519,2402,480,2023-03-16,1164.25,User_2402,Bangalore,Gold,Restaurant_480,Chinese,4.0,3,2023,Thursday,Premium Spend,2,New User
5520,1626,249,2023-08-11,1431.77,User_1626,Chennai,Gold,Restaurant_249,Italian,4.7,8,2023,Friday,Premium Spend,3,Returning User
5521,634,166,2023-11-01,1265.99,User_634,Hyderabad,Regular,Restaurant_166,Chinese,4.6,11,2023,Wednesday,Premium Spend,5,Returning User
5522,1549,29,2023-10-03,834.96,User_1549,Pune,Regular,Restaurant_29,Italian,3.0,10,2023,Tuesday,High Spend,5,Returning User
5523,671,136,2023-03-17,667.08,User_671,Chennai,Regular,Restaurant_136,Indian,3.6,3,2023,Friday,High Spend,4,Returning User
5524,1539,28,2023-04-06,1344.33,User_1539,Hyderabad,Regular,Restaurant_28,Chinese,3.6,4,2023,Thursday,Premium Spend,5,Returning User
5525,2762,217,2023-06-02,1363.78,User_2762,Pune,Gold,Restaurant_217,Indian,4.8,6,2023,Friday,Premium Spend,2,New User
5526,748,208,2023-10-30,906.08,User_748,Pune,Regular,Restaurant_208,Mexican,4.7,10,2023,Monday,High Spend,7,Loyal User
5527,1768,120,2023-06-13,809.8,User_1768,Chennai,Regular,Restaurant_120,Italian,3.2,6,2023,Tuesday,High Spend,4,Returning User
5528,2931,449,2023-01-20,1488.52,User_2931,Chennai,Regular,Restaurant_449,Indian,4.5,1,2023,Friday,Premium Spend,3,Returning User
5529,1479,220,2023-02-03,1439.84,User_1479,Pune,Regular,Restaurant_220,Mexican,3.2,2,2023,Friday,Premium Spend,5,Returning User
5530,1398,271,2023-05-24,1173.6,User_1398,Chennai,Regular,Restaurant_271,Chinese,3.8,5,2023,Wednesday,Premium Spend,4,Returning User
5531,2606,422,2023-04-04,642.5,User_2606,Bangalore,Regular,Restaurant_422,Mexican,3.0,4,2023,Tuesday,High Spend,4,Returning User
5532,656,369,2023-06-15,726.71,User_656,Pune,Gold,Restaurant_369,Italian,3.0,6,2023,Thursday,High Spend,5,Returning User
5533,1311,340,2023-09-26,944.69,User_1311,Bangalore,Regular,Restaurant_340,Chinese,4.9,9,2023,Tuesday,High Spend,5,Returning User
5534,1384,418,2023-06-14,445.72,User_1384,Bangalore,Gold,Restaurant_418,Chinese,3.3,6,2023,Wednesday,Mid Spend,4,Returning User
5535,751,457,2023-08-10,1107.83,User_751,Hyderabad,Gold,Restaurant_457,Indian,3.0,8,2023,Thursday,Premium Spend,1,New User
5536,1210,480,2023-09-10,1019.55,User_1210,Chennai,Gold,Restaurant_480,Chinese,4.0,9,2023,Sunday,Premium Spend,5,Returning User
5537,445,165,2023-09-03,238.97,User_445,Chennai,Regular,Restaurant_165,Mexican,4.3,9,2023,Sunday,Mid Spend,5,Returning User
5538,2742,143,2023-12-15,758.12,User_2742,Hyderabad,Gold,Restaurant_143,Chinese,4.0,12,2023,Friday,High Spend,6,Loyal User
5539,606,401,2023-04-13,897.62,User_606,Hyderabad,Gold,Restaurant_401,Indian,4.6,4,2023,Thursday,High Spend,6,Loyal User
5540,2722,397,2023-11-17,1115.45,User_2722,Pune,Gold,Restaurant_397,Indian,4.8,11,2023,Friday,Premium Spend,5,Returning User
5541,1669,10,2023-09-29,1131.84,User_1669,Hyderabad,Regular,Restaurant_10,Chinese,3.4,9,2023,Friday,Premium Spend,8,Loyal User
5542,735,122,2023-05-16,1300.55,User_735,Bangalore,Gold,Restaurant_122,Indian,3.9,5,2023,Tuesday,Premium Spend,6,Loyal User
5543,2920,332,2023-12-11,162.56,User_2920,Bangalore,Gold,Restaurant_332,Chinese,4.8,12,2023,Monday,Low Spend,9,Loyal User
5544,118,494,2023-05-15,232.04,User_118,Pune,Regular,Restaurant_494,Mexican,4.3,5,2023,Monday,Mid Spend,4,Returning User
5545,1014,439,2023-07-03,1021.18,User_1014,Pune,Gold,Restaurant_439,Mexican,3.1,7,2023,Monday,Premium Spend,3,Returning User
5546,1685,236,2023-03-10,592.18,User_1685,Chennai,Regular,Restaurant_236,Italian,4.2,3,2023,Friday,High Spend,6,Loyal User
5547,52,240,2023-02-21,252.76,User_52,Chennai,Regular,Restaurant_240,Indian,3.8,2,2023,Tuesday,Mid Spend,2,New User
5548,1615,103,2023-01-21,697.5,User_1615,Hyderabad,Regular,Restaurant_103,Mexican,4.9,1,2023,Saturday,High Spend,3,Returning User
5549,413,317,2023-11-04,1175.81,User_413,Pune,Gold,Restaurant_317,Mexican,3.5,11,2023,Saturday,Premium Spend,5,Returning User
5550,225,252,2023-02-18,907.11,User_225,Chennai,Regular,Restaurant_252,Indian,3.7,2,2023,Saturday,High Spend,3,Returning User
5551,1624,402,2023-10-10,1468.03,User_1624,Pune,Gold,Restaurant_402,Mexican,3.3,10,2023,Tuesday,Premium Spend,5,Returning User
5552,597,10,2023-04-15,100.2,User_597,Hyderabad,Regular,Restaurant_10,Chinese,3.4,4,2023,Saturday,Low Spend,6,Loyal User
5553,2749,420,2023-03-10,1175.85,User_2749,Pune,Regular,Restaurant_420,Italian,4.0,3,2023,Friday,Premium Spend,3,Returning User
5554,1853,401,2023-07-29,1090.01,User_1853,Hyderabad,Gold,Restaurant_401,Indian,4.6,7,2023,Saturday,Premium Spend,3,Returning User
5555,2505,145,2023-09-22,527.96,User_2505,Bangalore,Gold,Restaurant_145,Italian,3.1,9,2023,Friday,High Spend,3,Returning User
5556,2725,428,2023-10-08,879.72,User_2725,Bangalore,Gold,Restaurant_428,Mexican,4.8,10,2023,Sunday,High Spend,3,Returning User
5557,1398,100,2023-10-08,1135.88,User_1398,Chennai,Regular,Restaurant_100,Indian,3.3,10,2023,Sunday,Premium Spend,4,Returning User
5558,1482,305,2023-07-06,488.78,User_1482,Bangalore,Regular,Restaurant_305,Indian,4.6,7,2023,Thursday,Mid Spend,6,Loyal User
5559,46,33,2023-05-26,657.45,User_46,Bangalore,Regular,Restaurant_33,Italian,4.2,5,2023,Friday,High Spend,3,Returning User
5560,1846,110,2023-04-12,371.32,User_1846,Chennai,Regular,Restaurant_110,Mexican,4.2,4,2023,Wednesday,Mid Spend,6,Loyal User
5561,747,441,2023-12-25,451.48,User_747,Pune,Regular,Restaurant_441,Indian,3.4,12,2023,Monday,Mid Spend,3,Returning User
5562,1144,139,2023-07-04,271.14,User_1144,Chennai,Gold,Restaurant_139,Mexican,4.8,7,2023,Tuesday,Mid Spend,8,Loyal User
5563,1138,282,2023-11-05,326.12,User_1138,Hyderabad,Gold,Restaurant_282,Indian,4.4,11,2023,Sunday,Mid Spend,5,Returning User
5564,1201,65,2023-02-08,384.96,User_1201,Bangalore,Gold,Restaurant_65,Mexican,3.2,2,2023,Wednesday,Mid Spend,10,Loyal User
5565,1566,123,2023-09-03,1478.16,User_1566,Pune,Regular,Restaurant_123,Chinese,4.2,9,2023,Sunday,Premium Spend,5,Returning User
5566,1952,43,2023-09-26,1242.18,User_1952,Pune,Regular,Restaurant_43,Chinese,4.9,9,2023,Tuesday,Premium Spend,2,New User
5567,1491,226,2023-10-20,505.1,User_1491,Bangalore,Regular,Restaurant_226,Indian,3.2,10,2023,Friday,High Spend,2,New User
5568,1845,216,2023-04-06,1460.53,User_1845,Hyderabad,Regular,Restaurant_216,Italian,3.1,4,2023,Thursday,Premium Spend,6,Loyal User
5569,2052,270,2023-11-11,661.33,User_2052,Pune,Regular,Restaurant_270,Mexican,3.8,11,2023,Saturday,High Spend,7,Loyal User
5570,1345,494,2023-09-11,713.75,User_1345,Pune,Regular,Restaurant_494,Mexican,4.3,9,2023,Monday,High Spend,5,Returning User
5571,878,261,2023-07-13,251.54,User_878,Chennai,Regular,Restaurant_261,Italian,3.5,7,2023,Thursday,Mid Spend,4,Returning User
5572,660,203,2023-09-25,367.26,User_660,Chennai,Gold,Restaurant_203,Chinese,3.8,9,2023,Monday,Mid Spend,5,Returning User
5573,2802,102,2023-12-09,1215.24,User_2802,Hyderabad,Gold,Restaurant_102,Italian,4.9,12,2023,Saturday,Premium Spend,4,Returning User
5574,1375,97,2023-10-05,1039.11,User_1375,Pune,Regular,Restaurant_97,Mexican,3.7,10,2023,Thursday,Premium Spend,5,Returning User
5575,390,471,2023-03-22,427.97,User_390,Chennai,Gold,Restaurant_471,Indian,3.0,3,2023,Wednesday,Mid Spend,3,Returning User
5576,1025,167,2023-12-09,122.87,User_1025,Pune,Gold,Restaurant_167,Italian,4.7,12,2023,Saturday,Low Spend,3,Returning User
5577,2395,166,2023-10-02,1340.14,User_2395,Hyderabad,Regular,Restaurant_166,Chinese,4.6,10,2023,Monday,Premium Spend,3,Returning User
5578,2279,207,2023-01-06,1040.88,User_2279,Pune,Gold,Restaurant_207,Italian,3.3,1,2023,Friday,Premium Spend,1,New User
5579,1113,10,2023-06-23,154.81,User_1113,Pune,Regular,Restaurant_10,Chinese,3.4,6,2023,Friday,Low Spend,2,New User
5580,1840,25,2023-09-16,1388.59,User_1840,Hyderabad,Regular,Restaurant_25,Chinese,3.7,9,2023,Saturday,Premium Spend,3,Returning User
5581,1716,324,2023-08-04,902.88,User_1716,Pune,Regular,Restaurant_324,Mexican,4.5,8,2023,Friday,High Spend,2,New User
5582,2519,428,2023-11-26,1411.89,User_2519,Chennai,Gold,Restaurant_428,Mexican,4.8,11,2023,Sunday,Premium Spend,8,Loyal User
5583,1500,334,2023-06-23,410.94,User_1500,Hyderabad,Regular,Restaurant_334,Indian,4.0,6,2023,Friday,Mid Spend,6,Loyal User
5584,902,57,2023-12-06,1225.34,User_902,Bangalore,Gold,Restaurant_57,Mexican,4.4,12,2023,Wednesday,Premium Spend,3,Returning User
5585,1653,47,2023-05-30,420.11,User_1653,Bangalore,Gold,Restaurant_47,Indian,3.4,5,2023,Tuesday,Mid Spend,8,Loyal User
5586,2705,50,2023-12-23,1077.23,User_2705,Pune,Regular,Restaurant_50,Mexican,4.8,12,2023,Saturday,Premium Spend,4,Returning User
5587,2419,83,2023-03-12,874.66,User_2419,Chennai,Gold,Restaurant_83,Chinese,3.5,3,2023,Sunday,High Spend,1,New User
5588,1613,238,2023-09-20,892.23,User_1613,Chennai,Gold,Restaurant_238,Chinese,4.7,9,2023,Wednesday,High Spend,2,New User
5589,2532,326,2023-12-16,1212.83,User_2532,Hyderabad,Gold,Restaurant_326,Italian,4.8,12,2023,Saturday,Premium Spend,3,Returning User
5590,1735,204,2023-03-05,1208.77,User_1735,Pune,Regular,Restaurant_204,Mexican,4.7,3,2023,Sunday,Premium Spend,2,New User
5591,332,350,2023-05-19,1052.93,User_332,Bangalore,Regular,Restaurant_350,Mexican,3.2,5,2023,Friday,Premium Spend,4,Returning User
5592,2501,270,2023-09-17,742.97,User_2501,Chennai,Gold,Restaurant_270,Mexican,3.8,9,2023,Sunday,High Spend,6,Loyal User
5593,1495,301,2023-10-11,1177.13,User_1495,Chennai,Regular,Restaurant_301,Italian,4.8,10,2023,Wednesday,Premium Spend,4,Returning User
5594,1510,252,2023-12-27,497.93,User_1510,Hyderabad,Gold,Restaurant_252,Indian,3.7,12,2023,Wednesday,Mid Spend,2,New User
5595,2864,163,2023-06-03,492.31,User_2864,Chennai,Gold,Restaurant_163,Italian,4.2,6,2023,Saturday,Mid Spend,3,Returning User
5596,2758,351,2023-06-27,1062.23,User_2758,Hyderabad,Gold,Restaurant_351,Mexican,4.2,6,2023,Tuesday,Premium Spend,5,Returning User
5597,2090,104,2023-09-16,366.1,User_2090,Hyderabad,Regular,Restaurant_104,Chinese,4.9,9,2023,Saturday,Mid Spend,2,New User
5598,1208,448,2023-09-23,617.7,User_1208,Hyderabad,Regular,Restaurant_448,Mexican,3.4,9,2023,Saturday,High Spend,6,Loyal User
5599,2741,94,2023-03-25,254.39,User_2741,Pune,Regular,Restaurant_94,Chinese,4.5,3,2023,Saturday,Mid Spend,4,Returning User
5600,205,128,2023-12-26,563.73,User_205,Pune,Gold,Restaurant_128,Indian,4.5,12,2023,Tuesday,High Spend,2,New User
